Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,Ad Group Default Bid,Bid,Keyword Text,Native Language Keyword,Native Language Locale,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Audience ID,Shopper Cohort Percentage,Shopper Cohort Type
Sponsored Products,Campaign,Update,201536756605160,,213955751086524,,,,GRADUATION2026_BOOK_CONGRATSGRAD_SP00_KTgraduation_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,123484810491412,,213955751086524,,,,GRADUATION2026_BOOK_CONGRATSGRAD_SP00_KTgraduation_v2_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,156125701615448,,213955751086524,,,,GRADUATION2026_BOOK_CONGRATSGRAD_SP00_KTgraduate_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,65659864494728,,186136565456980,,,,LUCKYCHARM_4CLOVER_SP00_KTgood_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,202664057560253,,213955751086524,,,,MONEYHOLDER_GRADUATION2026_SP02_AUTO_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,112308637757247,,213955751086524,,,,MONEYHOLDER_GRADUATION2026_SP00_KTALL_EX_graduation_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,244822658128222,,213955751086524,,,,MONEYHOLDER_GRADUATION2026_SP00_KTgraduation_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,369656292820642,,215373129427865,,,,MONEYHOLDER_SET3CARD_GAS_SP00_gift cards gas_PHRASE_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,311461521561403,,215373129427865,,,,MONEYHOLDER_SET3CARD_GAS_SP00_gas gift card holder_EXACT_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,445876978130193,,215373129427865,,,,MONEYHOLDER_SET3CARD_GAS_SP00_gas money gift card_EXACT_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,25876527199474,,86422378914748,,,,MOTHERDAY_SIGN_TOMYMOM_SP00_KTEX_Tier1_0_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,448436576580513,,138358666510506,,,,ONMCRM_ISMELLSNOW_SP00_i smell snow_BROAD_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,257502553315874,,128613535409943,,,,ONM_250TH_CHUONG_SP00_ornament_BROAD_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,82971854378550,,128613535409943,,,,ONM_250TH_CHUONG_SP03_PT_B0FNVH6Y4R_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,96422702265915,,128613535409943,,,,ONM_250TH_CHUONG_SP00_250 anniversary usa merchandise_BROAD_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,424502216161546,,128007947105128,,,,ONM_BUTTERFLY-DRAGONFLY_SP03_PT_B0CRNF3KL9_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,553683809238822,,233574101674478,,,,ONM_FUNNYSANTA_01_SP00_KTSKIBIDI_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,472281433069957,,40779678267141,,,,ONM_FUNNYSANTA_02_SP03_PT031225_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,502767062906913,,201053613558487,,,,ONM_HUMMINGBIRD_SP00_KTHMB_EXR_161025_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,352883383901680,,201053613558487,,,,ONM_HUMMINGBIRD_SP03_PTHMB_161025_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,540608473111064,,138358666510506,,,,ONM_TREE-DRAGONFLY_SP03_PTDragonfly_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,238545012850995,,255107906626826,,,,REWARDJAR_MIX2026_SP00_reward jar_EXACT_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,173085304045846,,255107906626826,,,,REWARDJAR_MIX2026_SP02_AUTO_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,17275150993527,,255107906626826,,,,REWARDJAR_MIX2026_SP00_KTALLSG_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,225195365697921,,255107906626826,,,,REWARDJAR_MIX2026_SP00_reward jars for kids_EXACT_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,238127691910153,,255107906626826,,,,REWARDJAR_MIX2026_SP03_PTreward_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Update,119349556330103,,,,,,STK_EASTER_SP02_AUTO_Nguyen,,,,,enabled,,,,,,,,,,,,,,,
